GLCM_Pan,Mean_G,Mean_R,Mean_NIR,SD_Plan,name,is_train,target,prediction,score_0,score_1
0.8370181,0.0,0.22128588,0.4292701,0.5133758,0,0,0,1,1.5948913e-06,0.99999845
0.8760771,0.0,0.22961432,0.5556339,0.35613668,1,0,0,1,7.4165575e-07,0.9999993
0.81400454,0.0,0.22347607,0.45400608,0.3152444,2,0,0,1,1.6918276e-06,0.99999833
0.8814003,0.0,0.2322596,0.52520645,0.4264049,3,0,0,1,7.8811775e-07,0.99999917
0.8915904,0.0,0.22720802,0.4700302,0.35230744,4,0,0,1,1.1243663e-06,0.9999989
0.9137703,0.0,0.31779578,0.37999246,0.3536424,5,0,0,1,5.9439395e-07,0.9999994
0.5928015,0.21617886,0.0,0.2848403,0.15914954,6,0,0,0,1.0,0.0
0.92169374,0.0,0.28057158,0.39517826,0.35363108,7,0,0,1,8.154946e-07,0.99999917
0.9420952,0.0,0.22605401,0.5295874,0.39005375,8,0,0,1,6.9147654e-07,0.9999993
0.9780345,0.18755625,0.0,0.15320598,0.025400132,9,0,0,0,1.0,0.0
0.45925155,0.17405814,0.038204014,0.3875001,0.22550464,10,0,0,0,1.0,0.0
0.7166874,0.13320899,0.0,0.1873833,0.29263657,11,0,0,0,1.0,0.0
0.50127965,0.24144669,0.0,0.0,0.0,12,0,1,0,1.0,0.0
0.8036016,0.17290643,0.0,0.12735304,0.27840364,13,0,0,0,1.0,0.0
0.9194705,0.0,0.23426181,0.5018612,0.31586906,14,0,0,1,8.2357514e-07,0.99999917
0.46098417,0.24293645,0.0,0.032195374,0.0,15,0,1,0,1.0,0.0
0.8668765,0.0,0.23657939,0.4584539,0.51944524,16,0,0,1,1.041565e-06,0.9999989
0.81968707,0.0,0.22219892,0.4671539,0.38345274,17,0,0,1,1.5038103e-06,0.99999845
0.9217323,0.0,0.22794573,0.47001958,0.36524758,18,0,0,1,9.994297e-07,0.99999905
0.9757264,0.0,0.22986689,0.47149086,0.37956324,19,0,0,1,8.0251925e-07,0.99999917
0.69493604,0.0,0.22967677,0.48163265,0.2836601,20,0,0,1,2.0829482e-06,0.999998
0.86095405,0.0,0.22748423,0.49743032,0.31510663,21,0,0,1,1.1066477e-06,0.9999989
0.5253813,0.2550401,0.0,0.05331336,0.0,22,0,1,0,1.0,0.0
0.7894289,0.22604352,0.088035695,0.2832198,0.3026376,23,0,0,0,1.0,0.0
0.5981892,0.2502754,0.0,0.029524148,0.0,24,0,1,0,1.0,0.0
0.9073291,0.0,0.25730446,0.39494595,0.28539324,25,0,0,1,1.1665319e-06,0.9999988
0.5009498,0.1902048,0.0,0.37959945,0.31465304,26,0,0,0,1.0,0.0
0.8180464,0.0,0.22199652,0.45212358,0.37427723,27,0,0,1,1.646897e-06,0.99999833
0.93189305,0.0,0.21840736,0.34169707,0.31227303,28,0,0,1,2.1506057e-06,0.99999785
0.7768895,0.0,0.23376632,0.5790245,0.30605596,29,0,0,1,9.047506e-07,0.99999905
0.6909282,0.22067922,0.0,0.62095344,0.0,30,0,0,0,1.0,0.0
0.58004516,0.23203829,0.0,0.4679025,0.34914094,31,0,0,0,1.0,0.0
0.8031537,0.27870867,0.0,0.3083665,0.0,32,0,0,0,1.0,0.0
0.6950657,0.18991154,0.0,0.34624827,0.19826056,33,0,0,0,1.0,0.0
0.74437094,0.23484842,0.0,0.28562433,0.54389024,34,0,0,0,1.0,0.0
0.9188847,0.0,0.22201177,0.35163915,0.29052526,35,0,0,1,2.079828e-06,0.999998
0.88392115,0.0,0.23734747,0.62242776,0.4019199,36,0,0,1,4.560294e-07,0.9999995
1.0,0.0,0.2313607,0.44589078,0.30264053,37,0,0,1,8.735373e-07,0.99999917
0.5027816,0.23850065,0.0,0.0,0.0,38,0,1,0,1.0,0.0
0.7039386,0.0,0.23459902,0.3095422,0.3166592,39,0,0,1,4.5122156e-06,0.99999547
0.8104922,0.0,0.23562637,0.54143065,0.32845587,40,0,0,1,9.4542827e-07,0.99999905
0.9866541,0.0,0.22402048,0.5158301,0.36500448,41,0,0,1,6.6519715e-07,0.9999993
0.8731996,0.0,0.22391254,0.3467071,0.32141435,42,0,0,1,2.382229e-06,0.9999976
0.9802216,0.0,0.23176976,0.6179116,0.4370403,43,0,0,1,3.5177712e-07,0.99999964
0.45007038,0.011996102,0.0,0.3203753,0.34305042,44,0,0,0,0.9999999,1.692746e-07
0.5276089,0.23708013,0.0,0.0,0.0,45,0,0,0,1.0,0.0
0.5465618,0.39583474,0.055186704,0.31048855,0.16043298,46,0,0,0,1.0,0.0
0.89517885,0.0,0.21549287,0.36186433,0.37140447,47,0,0,1,2.177972e-06,0.99999785
0.5048508,0.21238364,0.072789,0.442539,0.15753265,48,0,0,0,1.0,0.0
0.92142415,0.0,0.2181282,0.39278013,0.33032876,49,0,0,1,1.6993727e-06,0.99999833
0.9546076,0.0,0.22543918,0.4216374,0.36843175,50,0,0,1,1.1774292e-06,0.9999988
0.8447978,0.0,0.23893559,0.57182187,0.34113023,51,0,0,1,6.8913226e-07,0.9999993
0.9259543,0.0,0.2336738,0.4982744,0.33277127,52,0,0,1,8.1696504e-07,0.99999917
0.42682356,0.25748634,0.0,0.11851297,0.0,53,0,1,0,1.0,0.0
0.64107543,0.15065914,0.0060386956,0.27395567,0.101088166,54,0,0,0,1.0,0.0
0.83258337,0.0,0.24300176,0.5519916,0.32563728,55,0,0,1,7.6684876e-07,0.9999993
0.98213655,0.0,0.23497269,0.62131613,0.3044091,56,0,0,1,3.6223483e-07,0.99999964
0.7504451,0.14965972,0.0,0.4632921,0.04995875,57,0,0,0,1.0,0.0
0.83852285,0.0,0.22084858,0.43479145,0.4987027,58,0,0,1,1.565694e-06,0.99999845
0.509878,0.25307316,0.0,0.093909994,0.0,59,0,1,0,1.0,0.0
0.7087673,0.09520165,0.0,0.48031116,0.34161124,60,0,0,0,1.0,2.400892e-28
0.92075247,0.0,0.23895998,0.5472256,0.37154114,61,0,0,1,5.9382904e-07,0.9999994
1.0,0.0,0.23260206,0.63524544,0.36642873,62,0,0,1,3.1302093e-07,0.99999964
0.9351428,0.0,0.3214894,0.37373012,0.46295857,63,0,0,1,5.0917834e-07,0.9999995
0.9471578,0.0,0.23703688,0.47128046,0.42326087,64,0,0,1,7.9151783e-07,0.99999917
0.91061956,0.0,0.22448824,0.488702,0.37938976,65,0,0,1,9.709223e-07,0.99999905
0.8157532,0.0,0.2237776,0.38612795,0.37814957,66,0,0,1,2.2742881e-06,0.99999774
0.8882205,0.0,0.23902726,0.52199745,0.3295467,67,0,0,1,7.743624e-07,0.9999993
0.4605404,0.24152811,0.0,0.0,0.0,68,0,0,0,1.0,0.0
