GLCM_Pan,Mean_G,Mean_R,Mean_NIR,SD_Plan,name,is_train,target,prediction,score_0,score_1
0.728148,0.1374438,0.0,0.1378901,0.24919482,0,0,0,0,1.0,0.0
0.6545207,0.14773773,0.0,0.4083371,0.0778732,1,0,0,0,1.0,0.0
0.7102561,0.029027238,0.078522965,0.2225243,0.14077817,2,0,0,1,0.0020465828,0.9979534
0.6198035,0.0,0.11987242,0.40873593,0.30389866,3,0,0,1,0.0020465828,0.9979534
0.7166771,0.110412806,0.0,0.23698798,0.11504805,4,0,0,0,1.0,1.55984e-40
0.81377035,0.031581007,0.14749713,0.27999246,0.116519175,5,0,0,1,0.0020465828,0.9979534
0.7940098,0.0,0.08025846,0.29426846,0.06686392,6,0,0,1,0.0020465828,0.9979534
0.65025276,0.017480649,0.18057159,0.26767865,0.11843061,7,0,0,1,0.0020465828,0.9979534
0.68291277,0.049030095,0.08624175,0.26561913,0.11202637,8,0,0,1,0.0020465828,0.9979534
0.8683001,0.027729396,0.07024564,0.18380968,0.21314505,9,0,0,1,0.0020465828,0.9979534
0.5671204,0.0,0.07230486,0.22248721,0.10436412,10,0,0,1,0.0020465828,0.9979534
0.6909585,0.0,0.09453264,0.28062415,0.21967295,11,0,0,1,0.0020465828,0.9979534
0.6012796,0.14144668,0.0,0.039072923,0.20818904,12,0,1,0,1.0,0.0
0.6607554,0.14909023,0.0,0.36125132,0.11462745,13,0,0,0,1.0,0.0
0.6963662,0.0,0.13426182,0.3409528,0.14911494,14,0,0,1,0.0020465828,0.9979534
0.56098413,0.14293644,0.0,0.13219538,0.22427744,15,0,1,0,1.0,0.0
0.7668765,0.010385476,0.1365794,0.3584539,0.21944523,16,0,0,1,0.0020465828,0.9979534
0.67109966,0.0,0.067594625,0.36715388,0.16729435,17,0,0,1,0.0020465828,0.9979534
0.70648634,0.023059148,0.12025587,0.25899005,0.16305725,18,0,0,1,0.0020465828,0.9979534
0.84605646,0.038659118,0.12986688,0.37149084,0.14192459,19,0,0,1,0.0020465828,0.9979534
0.46330586,0.03523986,0.09937112,0.25428373,0.14244711,20,0,0,1,0.0020465828,0.9979534
0.74915254,0.0,0.07580968,0.29743034,0.11510662,21,0,0,1,0.0020465828,0.9979534
0.70439196,0.0,0.034265496,0.2880646,0.10107863,22,0,1,1,0.002226194,0.9977738
0.80996186,0.027139323,0.056846276,0.25460947,0.18037103,23,0,0,1,0.0020465828,0.9979534
0.69818914,0.1502754,0.0,0.12952414,0.16819078,24,0,1,0,1.0,0.0
0.6505354,0.0,0.05730445,0.29494596,0.07081423,25,0,0,1,0.0020465828,0.9979534
0.7507276,0.038486414,0.12958424,0.3686786,0.0318102,26,0,0,1,0.0020465828,0.9979534
0.70739174,0.0,0.063192524,0.15212357,0.074277215,27,0,0,1,0.0020465828,0.9979534
0.82734984,0.0,0.051069506,0.209517,0.12240512,28,0,0,1,0.0020465828,0.9979534
0.60751843,0.013147637,0.13376632,0.4790245,0.0600053,29,0,0,1,0.0020465828,0.9979534
0.7222723,0.0,0.101631925,0.52274686,0.11456475,30,0,0,1,0.0020465828,0.9979534
0.7535446,0.0,0.10635732,0.33917174,0.14419729,31,0,0,1,0.0020465828,0.9979534
0.5595591,0.0,0.02774506,0.29227003,0.07137168,32,0,0,1,0.0020465828,0.9979534
0.6323419,0.0060825497,0.12889339,0.34617364,0.096751176,33,0,0,1,0.0020465828,0.9979534
0.71909034,0.0,0.12387655,0.3560397,0.29867873,34,0,0,1,0.0020465828,0.9979534
0.6188847,0.0,0.08642528,0.06358806,0.062112235,35,0,0,1,0.0020465828,0.9979534
0.7173067,0.05369194,0.12797149,0.46627682,0.28795296,36,0,0,1,0.0020465828,0.9979534
0.904629,0.0,0.041926038,0.3458908,0.002640523,37,0,0,1,0.0020465828,0.9979534
0.6027816,0.13850066,0.0,0.08737225,0.20503482,38,0,1,0,1.0,0.0
0.40393862,0.0,0.028562807,0.2095422,0.10117995,39,0,0,1,0.0020465828,0.9979534
0.71049225,0.0,0.07403104,0.44143066,0.05313175,40,0,0,1,0.0020465828,0.9979534
0.7071479,0.0,0.12402048,0.38271862,0.068867035,41,0,0,1,0.0020465828,0.9979534
0.6127108,0.10687953,0.0,0.06370038,0.108663544,42,0,0,0,1.0,8.4e-42
0.88022166,0.0,0.08712058,0.5179116,0.13704029,43,0,0,1,0.0020465828,0.9979534
0.74082613,0.047322296,0.1344695,0.3625983,0.123537354,44,0,0,1,0.0020465828,0.9979534
0.62760884,0.13708013,0.0,0.0039389804,0.19588965,45,0,0,0,1.0,0.0
0.6258659,0.28069162,0.21340945,0.18500525,0.2743269,46,0,0,0,1.0,0.0
0.7951789,0.0,0.062814824,0.25856394,0.07140448,47,0,0,1,0.0020465828,0.9979534
0.5086968,0.0,0.09830718,0.3448667,0.08376002,48,0,0,1,0.0020465828,0.9979534
0.72240645,0.0885645,0.0,0.20814168,0.05417086,49,0,0,0,1.0,2.234224e-30
0.6618998,0.0,0.09227199,0.14523187,0.07746203,50,0,0,1,0.0020465828,0.9979534
0.6323778,0.13975555,0.0,0.3561644,0.049114734,51,0,0,0,1.0,0.0
0.6259543,0.0,0.13367379,0.3647597,0.19587791,52,0,0,1,0.0020465828,0.9979534
0.5268235,0.15748635,0.0,0.21851298,0.28860772,53,0,1,0,1.0,0.0
0.736104,0.054587923,0.1511865,0.4734326,0.13460794,54,0,0,1,0.0020465828,0.9979534
0.7325834,0.0,0.13940524,0.3035469,0.18202096,55,0,0,1,0.0020465828,0.9979534
0.74574447,0.14110965,0.0,0.418443,0.18696925,56,0,0,0,1.0,0.0
0.8242626,0.0,0.08218388,0.4320969,0.16601399,57,0,0,1,0.0020465828,0.9979534
0.63852286,0.0,0.120848574,0.33479145,0.1987027,58,0,0,1,0.0020465828,0.9979534
0.60987794,0.15307316,0.0,0.19391,0.2278879,59,0,1,0,1.0,0.0
0.782338,0.0,0.043554045,0.36965114,0.17473435,60,0,0,1,0.0020465828,0.9979534
0.62075245,0.0,0.118809775,0.3472256,0.09779876,61,0,0,1,0.0020465828,0.9979534
0.77842027,0.0062128156,0.11436736,0.48732546,0.2017084,62,0,0,1,0.0020465828,0.9979534
0.6351428,0.033745356,0.0727796,0.26856172,0.16295859,63,0,0,1,0.0020465828,0.9979534
0.67048216,0.0,0.10227093,0.36499187,0.12326085,64,0,0,1,0.0020465828,0.9979534
0.8106196,0.0,0.050558858,0.32940894,0.13320199,65,0,0,1,0.0020465828,0.9979534
0.60085434,0.059279136,0.0,0.093014225,0.1673147,66,0,0,0,1.0,1.1288017e-19
0.75155157,0.14442696,0.0,0.32967007,0.21219264,67,0,0,0,1.0,0.0
0.5605404,0.1415281,0.0,0.034677334,0.19035965,68,0,0,0,1.0,0.0
0.88226366,0.0,0.09947698,0.34425184,0.037881218,69,0,0,1,0.0020465828,0.9979534
0.62523615,0.0,0.118121386,0.27401164,0.20447332,70,0,0,1,0.0020465828,0.9979534
0.8403269,0.09620577,0.0,0.26093563,0.14743997,71,0,0,0,1.0,1.3205293e-33
0.69406587,0.058657877,0.13513693,0.48707452,0.24387348,72,0,0,1,0.0020465828,0.9979534
0.69900393,0.0075986087,0.113733225,0.29029232,0.026671998,73,0,0,1,0.0020465828,0.9979534
0.70116514,0.0,0.10197504,0.29768082,0.1885961,74,0,0,1,0.0020465828,0.9979534
0.74807227,0.0,0.09616688,0.2581141,0.13503078,75,0,0,1,0.0020465828,0.9979534
0.7048901,0.01358588,0.13337022,0.34996197,0.085885115,76,0,0,1,0.0020465828,0.9979534
0.70273465,0.0,0.11204065,0.4055321,0.054520197,77,0,0,1,0.0020465828,0.9979534
0.6546835,0.054639287,0.080632485,0.30126792,0.100566,78,0,0,1,0.0020465828,0.9979534
0.6605392,0.0,0.1294177,0.23071519,0.21496305,79,0,0,1,0.0020465828,0.9979534
0.7244087,0.0,0.15526578,0.17849174,0.10500758,80,0,0,1,0.0020465828,0.9979534
0.54581267,0.033463188,0.13809642,0.5221416,0.2903675,81,0,0,1,0.0020465828,0.9979534
0.822387,0.0,0.048264794,0.50679535,0.0,82,0,0,1,0.0020465828,0.9979534
0.70738107,0.0,0.057304922,0.027956907,0.14538065,83,0,0,1,0.0020465828,0.9979534
0.7294006,0.03319674,0.1434544,0.25467074,0.13810864,84,0,0,1,0.0020465828,0.9979534
0.5846847,0.0,0.13094154,0.24800608,0.06987593,85,0,0,1,0.0020465828,0.9979534
0.8912747,0.0,0.090220146,0.30886126,0.0,86,0,0,1,0.0020465828,0.9979534
0.66842985,0.0,0.14348313,0.26099774,0.063142754,87,0,0,1,0.0020465828,0.9979534
0.6765559,0.0,0.07097153,0.56629896,0.03604973,88,0,0,1,0.0020465828,0.9979534
0.70866865,0.14989819,0.0,0.28987905,0.23440523,89,0,0,0,1.0,0.0
0.7579073,0.0064470023,0.10129131,0.2100054,0.20932993,90,0,0,1,0.0020465828,0.9979534
0.6488819,0.0,0.0645468,0.2665393,0.16329536,91,0,0,1,0.0020465828,0.9979534
0.9289509,0.0,0.07637147,0.33183244,0.09731686,92,0,0,1,0.0020465828,0.9979534
0.8166006,0.0,0.12790278,0.56676817,0.11146929,93,0,0,1,0.0020465828,0.9979534
0.5446667,0.13444614,0.0,0.016216211,0.23898941,94,0,1,0,1.0,0.0
0.7748787,0.033486255,0.13519163,0.46334156,0.16251379,95,0,0,1,0.0020465828,0.9979534
0.76761407,0.0,0.104582414,0.2246345,0.013574712,96,0,0,1,0.0020465828,0.9979534
0.8036323,0.0,0.065876424,0.2340002,0.19872308,97,0,0,1,0.0020465828,0.9979534
0.63893247,0.12880476,0.015003741,0.1389371,0.14855331,98,0,0,0,1.0,6e-45
0.7536304,0.0,0.12812236,0.19880506,0.08602765,99,0,0,1,0.0020465828,0.9979534
0.77871597,0.14152421,0.0,0.04984404,0.22767915,100,0,0,0,1.0,0.0
0.72771335,0.0,0.0816665,0.255433,0.111332946,101,0,0,1,0.0020465828,0.9979534
0.8077451,0.14759356,0.0,0.32648414,0.14929509,102,0,0,0,1.0,0.0
0.6769517,0.0,0.11632743,0.26128674,0.12871692,103,0,0,1,0.0020465828,0.9979534
0.7576087,0.020710971,0.06259688,0.11992982,0.13011903,104,0,0,1,0.0020465828,0.9979534
0.6180212,0.15332872,0.0,0.21738064,0.33284447,105,0,1,0,1.0,0.0
0.6743456,0.0,0.118123055,0.36532295,0.080447204,106,0,0,1,0.0020465828,0.9979534
0.7644068,0.0034922883,0.12695634,0.40494347,0.13420427,107,0,0,1,0.0020465828,0.9979534
0.75995994,0.0,0.08092284,0.27496746,0.061290525,108,0,0,1,0.0020465828,0.9979534
0.66481817,0.0,0.025528617,0.35726458,0.13302037,109,0,0,1,0.0036504555,0.9963496
0.58129716,0.0,0.020405374,0.3730476,0.09467506,110,0,0,1,0.002735728,0.99726427
0.7050339,0.0,0.115978345,0.3932919,0.025491796,111,0,0,1,0.0020465828,0.9979534
0.6080032,0.0,0.051304363,0.19421992,0.09704124,112,0,0,1,0.0020465828,0.9979534
0.7919657,0.12705845,0.0024410235,0.060442306,0.1097442,113,0,0,0,1.0,0.0
0.78444886,0.023650117,0.08935858,0.25587612,0.059850514,114,0,0,1,0.0020465828,0.9979534
0.7726119,0.0,0.10193053,0.13745937,0.017290056,115,0,0,1,0.0020465828,0.9979534
0.64196336,0.034078352,0.1360336,0.35757092,0.10812271,116,0,0,1,0.0020465828,0.9979534
0.7659479,0.15707543,0.0,0.44990534,0.16077144,117,0,0,0,1.0,0.0
0.686815,0.0,0.06323776,0.08510797,0.12036741,118,0,0,1,0.0020465828,0.9979534
0.71803564,0.017894208,0.11338359,0.30428794,0.21516584,119,0,0,1,0.0020465828,0.9979534
0.70502913,0.0,0.06670495,0.46405408,0.041465916,120,0,0,1,0.0020465828,0.9979534
0.7145239,0.0038717706,0.058400333,0.17455734,0.0,121,0,1,1,0.0020465828,0.9979534
0.72172,0.0,0.06869004,0.21209782,0.13486433,122,0,0,1,0.0020465828,0.9979534
0.7673989,0.0,0.15574953,0.38686997,0.14140734,123,0,0,1,0.0020465828,0.9979534
0.756703,0.0,0.052049316,0.45065054,0.2204538,124,0,0,1,0.0020465828,0.9979534
0.5079497,0.009618245,0.12638544,0.41527852,0.2629141,125,0,0,1,0.0020465828,0.9979534
0.8215632,0.0,0.030196719,0.28594002,0.031762145,126,0,0,1,0.0029875294,0.9970125
0.75246346,0.04121848,0.08075215,0.41990405,0.27306223,127,0,0,1,0.0020465828,0.9979534
0.806026,0.0,0.13173857,0.547023,0.16189045,128,0,0,1,0.0020465828,0.9979534
0.751178,0.0,0.05971864,0.31345704,0.3089196,129,0,0,1,0.0020465828,0.9979534
0.66120994,0.006781526,0.1313607,0.39472908,0.049139984,130,0,0,1,0.0020465828,0.9979534
0.58191127,0.0,0.020952158,0.5741248,0.08104833,131,0,0,1,0.012427267,0.9875728
0.81085384,0.0,0.06797174,0.18860528,0.08304573,132,0,0,1,0.0020465828,0.9979534
0.73187786,0.0,0.08785695,0.2526503,0.12508589,133,0,0,1,0.0020465828,0.9979534
0.74248934,0.040171273,0.12423637,0.3812355,0.1214245,134,0,0,1,0.0020465828,0.9979534
0.77391845,0.020599283,0.1325708,0.26838785,0.1250588,135,0,0,1,0.0020465828,0.9979534
0.57980174,0.10135134,0.21193713,0.39093482,0.5668273,136,0,0,0,0.99989474,0.00010526181
0.6698627,0.0920584,0.0,0.32340667,0.10770878,137,0,0,0,1.0,1.2740426e-30
0.6000555,0.101171784,0.20383038,0.35898983,0.22197828,138,0,0,0,0.99990547,9.4492076e-05
0.4991113,0.0,0.111042306,0.46134663,0.11166286,139,0,0,1,0.0020465828,0.9979534
0.69560903,0.0,0.08791123,0.0852939,0.0,140,0,0,1,0.0020465828,0.9979534
0.6908965,0.0,0.047250774,0.36456788,0.0,141,0,0,1,0.0020465828,0.9979534
0.70935285,0.025974581,0.11189087,0.26068527,0.24088882,142,0,0,1,0.0020465828,0.9979534
0.8206681,0.0,0.07465878,0.25410217,0.10179828,143,0,0,1,0.0020465828,0.9979534
0.6236573,0.15750402,0.0,0.23162986,0.22562744,144,0,0,0,1.0,0.0
0.5611131,0.16282213,0.0,0.23694745,0.24573362,145,0,1,0,1.0,0.0
0.7797612,0.0,0.08748641,0.29566634,0.1907836,146,0,0,1,0.0020465828,0.9979534
0.591797,0.0,0.02728387,0.4299178,0.11685384,147,0,0,1,0.0020465828,0.9979534
0.556924,0.02684984,0.09469576,0.32431528,0.141011,148,0,0,1,0.0020465828,0.9979534
0.6637559,0.14512695,0.0,0.15841937,0.185705,149,0,0,0,1.0,0.0
0.80926156,0.0,0.03485676,0.3271925,0.15496725,150,0,0,1,0.004118929,0.9958811
0.66953444,0.050644994,0.09336354,0.3645844,0.22736418,151,0,0,1,0.0020465828,0.9979534
0.7830547,0.0,0.054134294,0.31765032,0.0,152,0,0,1,0.0020465828,0.9979534
0.56581414,0.13409324,0.0,0.06447876,0.19226038,153,0,1,0,1.0,0.0
0.79210484,0.0,0.09781465,0.26996797,0.1600768,154,0,0,1,0.0020465828,0.9979534
0.8017313,0.14524244,0.0,0.3467088,0.19501384,155,0,0,0,1.0,0.0
0.6224131,0.14856195,0.0,0.090163626,0.24836451,156,0,1,0,1.0,0.0
0.7320222,0.0,0.095896795,0.34743276,0.052090593,157,0,0,1,0.0020465828,0.9979534
0.7865817,0.0,0.07995759,0.36941296,0.05692924,158,0,0,1,0.0020465828,0.9979534
0.6075567,0.14646937,0.0,0.120754145,0.2210899,159,0,1,0,1.0,0.0
0.6382859,0.12782171,0.008928597,0.2799417,0.20150343,160,0,0,0,1.0,4e-45
0.6720927,0.008422002,0.12592894,0.22518514,0.18958046,161,0,0,1,0.0020465828,0.9979534
0.62282366,0.1468475,0.0,0.08276256,0.21092698,162,0,1,0,1.0,0.0
0.6635577,0.04687228,0.18027657,0.40758556,0.19355762,163,0,0,1,0.0020465828,0.9979534
0.6635414,0.0,0.088425726,0.29857534,0.18003632,164,0,0,1,0.0020465828,0.9979534
0.7517156,0.0,0.1247545,0.19491625,0.030687638,165,0,0,1,0.0020465828,0.9979534
0.6900704,0.0,0.12009592,0.11337217,0.07225876,166,0,0,1,0.0020465828,0.9979534
0.7516766,0.0,0.055662252,0.3410834,0.003006734,167,0,0,1,0.0020465828,0.9979534
0.5459559,0.0,0.026381485,0.54184645,0.12387685,168,0,0,1,0.0020465828,0.9979534
0.6362148,0.02785071,0.0972802,0.36346522,0.23508278,169,0,0,1,0.0020465828,0.9979534
0.642523,0.0044649467,0.08628088,0.32531196,0.24626046,170,0,0,1,0.0020465828,0.9979534
0.5698459,0.1390017,0.0,0.0,0.17812109,171,0,0,0,1.0,0.0
0.8755328,0.020568646,0.21490967,0.22983575,0.07852601,172,0,0,1,0.0020465828,0.9979534
0.5503441,0.13222612,0.0,0.3464808,0.2444694,173,0,0,0,1.0,0.0
0.65150356,0.13281146,0.007148982,0.1755192,0.11012089,174,0,0,0,1.0,0.0
0.6794443,0.0,0.09713724,0.18555227,0.041423567,175,0,0,1,0.0020465828,0.9979534
0.58167034,0.050755914,0.09832735,0.28862542,0.08710885,176,0,0,1,0.0020465828,0.9979534
0.67067814,0.0,0.040566303,0.23094279,0.14618641,177,0,0,1,0.002143784,0.9978562
0.63893414,0.0,0.11711203,0.22645706,0.13438994,178,0,0,1,0.0020465828,0.9979534
0.5894832,0.091116734,0.13466251,0.51536345,0.14483282,179,0,0,1,0.24850312,0.7514969
0.787055,0.029171355,0.06816655,0.2942865,0.27822015,180,0,0,1,0.0020465828,0.9979534
0.710393,0.0,0.029883571,0.48251015,0.10237823,181,0,0,1,0.0020465828,0.9979534
0.5742109,0.13233931,0.0,0.4692956,0.2752406,182,0,0,0,1.0,0.0
0.7895534,0.0,0.10201692,0.23729485,0.0,183,0,0,1,0.0020465828,0.9979534
0.8001332,0.036812596,0.1266341,0.2748478,0.3193023,184,0,0,1,0.0020465828,0.9979534
0.78496706,0.0,0.05503768,0.41256958,0.24493259,185,0,0,1,0.0020465828,0.9979534
0.8453043,0.0,0.07540153,0.3698144,0.037735544,186,0,0,1,0.0020465828,0.9979534
0.6587813,0.0,0.05734168,0.37236625,0.056923665,187,0,0,1,0.0020465828,0.9979534
0.8251877,0.0,0.1321379,0.16071704,0.07377079,188,0,0,1,0.0020465828,0.9979534
0.7426875,0.3890967,0.45981264,0.5087073,0.046906598,189,0,0,0,1.0,0.0
0.6311882,0.0,0.019781828,0.33701047,0.038300104,190,0,0,1,0.002713727,0.9972863
0.9603537,0.0,0.12620068,0.4697414,0.07599833,191,0,0,1,0.0020465828,0.9979534
0.612221,0.0,0.118697114,0.16130236,0.02037146,192,0,0,1,0.0020465828,0.9979534
0.73472965,0.042239074,0.13702853,0.42240667,0.15894157,193,0,0,1,0.0020465828,0.9979534
0.58533144,0.15338007,0.0,0.13614827,0.26457462,194,0,1,0,1.0,0.0
0.6346631,0.0,0.0423882,0.30206984,0.24413401,195,0,0,1,0.0024118756,0.99758816
0.8347985,0.0529444,0.08167371,0.38216156,0.17957024,196,0,0,1,0.0020465828,0.9979534
0.62496823,0.117903024,0.0,0.5343,0.13761207,197,0,0,0,1.0,5.75747e-40
0.7119592,0.0,0.098601975,0.34761956,0.06417512,198,0,0,1,0.0020465828,0.9979534
0.7247571,0.03644543,0.11205958,0.645593,0.060043298,199,0,0,1,0.0020465828,0.9979534
0.7162306,0.0,0.051698353,0.28919595,0.13174179,200,0,0,1,0.0020465828,0.9979534
0.76458347,0.0,0.06658594,0.1761378,0.10612205,201,0,0,1,0.0020465828,0.9979534
0.6701194,0.0,0.03500382,0.40148923,0.14319667,202,0,0,1,0.0020465828,0.9979534
0.56376815,0.0,0.036970504,0.28091562,0.0,203,0,0,1,0.0020465828,0.9979534
0.74889225,0.04889381,0.0,0.20550777,0.18163343,204,0,0,0,1.0,8.521529e-14
0.512943,0.113564886,0.0,0.4584732,0.080730885,205,0,0,0,1.0,5.916468e-39
0.60738707,0.0,0.052562654,0.29109547,0.13999534,206,0,0,1,0.0020465828,0.9979534
0.8225907,0.01908096,0.12684053,0.40060717,0.009375215,207,0,0,1,0.0020465828,0.9979534
0.69166386,0.0024568737,0.11733088,0.4667402,0.11560132,208,0,0,1,0.0020465828,0.9979534
0.7536648,0.06282628,0.10758757,0.427312,0.24486233,209,0,0,1,0.0020465828,0.9979534
0.6125336,0.14136475,0.0,0.050579153,0.19618674,210,0,1,0,1.0,0.0
0.7197323,0.15503001,0.0038226768,0.5228937,0.1728119,211,0,0,0,1.0,0.0
0.79900616,0.0,0.061731238,0.5015494,0.08391211,212,0,0,1,0.0020465828,0.9979534
0.7439373,0.0,0.10175438,0.3174806,0.0,213,0,0,1,0.0020465828,0.9979534
0.76487476,0.031242065,0.124278605,0.3318626,0.063056834,214,0,0,1,0.0020465828,0.9979534
0.6538834,0.0,0.041441046,0.28348678,0.031380273,215,0,0,1,0.0020465828,0.9979534
0.59426236,0.14617255,0.0,0.11584985,0.07826634,216,0,0,0,1.0,0.0
0.77476746,0.023485497,0.13383707,0.45751598,0.099315666,217,0,0,1,0.0020465828,0.9979534
0.6860592,0.0,0.09580835,0.36623117,0.08379967,218,0,0,1,0.0020465828,0.9979534
0.7493513,0.0019406751,0.080379546,0.3897098,0.15169266,219,0,0,1,0.0020465828,0.9979534
0.68963265,0.0,0.11364967,0.22389139,0.0,220,0,0,1,0.0020465828,0.9979534
0.6642498,0.0,0.113321714,0.19781628,0.0052326396,221,0,0,1,0.0020465828,0.9979534
0.569308,0.0012923107,0.09748613,0.4168555,0.09953579,222,0,0,1,0.0020465828,0.9979534
0.5319278,0.16014929,0.0,0.17213932,0.19705155,223,0,1,0,1.0,0.0
0.67789465,0.15796258,0.018790772,0.451972,0.18173139,224,0,0,0,1.0,0.0
0.8981481,0.13513494,0.0,0.40445256,0.2432074,225,0,0,0,1.0,0.0
0.7897574,0.00096933544,0.10410954,0.2965697,0.156224,226,0,0,1,0.0020465828,0.9979534
0.80405736,0.0,0.07311602,0.2761228,0.07099747,227,0,0,1,0.0020465828,0.9979534
0.7752831,0.0,0.11201951,0.06970672,0.06722873,228,0,0,1,0.0020465828,0.9979534
0.585763,0.0,0.021405675,0.50654864,0.061212413,229,0,0,1,0.003420057,0.99657995
0.64319164,0.0,0.15076673,0.5210015,0.12871304,230,0,0,1,0.0020465828,0.9979534
0.6380393,0.0,0.07758997,0.07807515,0.006705098,231,0,0,1,0.0020465828,0.9979534
0.7161956,0.0,0.10684285,0.31758446,0.07495778,232,0,0,1,0.0020465828,0.9979534
0.88692814,0.0,0.057382498,0.5879206,0.11088353,233,0,0,1,0.0020465828,0.9979534
0.613547,0.02776263,0.14485145,0.33455423,0.23127195,234,0,0,1,0.0020465828,0.9979534
0.7782456,0.0,0.046112232,0.25544918,0.09282089,235,0,0,1,0.0020465828,0.9979534
0.67535114,0.022868171,0.12653019,0.300708,0.12997413,236,0,0,1,0.0020465828,0.9979534
0.6945896,0.12810281,0.0,0.19060719,0.010391921,237,0,0,0,1.0,0.0
0.79185474,0.024907202,0.0862539,0.2869477,0.1905004,238,0,0,1,0.0020465828,0.9979534
0.6251492,0.0,0.12616691,0.3417675,0.2177088,239,0,0,1,0.0020465828,0.9979534
0.6427046,0.14175534,0.0,0.14297357,0.24463135,240,0,1,0,1.0,0.0
0.55556995,0.0,0.123264864,0.34655267,0.08942557,241,0,0,1,0.0020465828,0.9979534
0.69794977,0.0,0.05841171,0.1652523,0.0,242,0,0,1,0.0020465828,0.9979534
0.8162223,0.0,0.14488624,0.43942043,0.119042076,243,0,0,1,0.0020465828,0.9979534
0.7434479,0.0,0.12896529,0.43845704,0.18546773,244,0,0,1,0.0020465828,0.9979534
0.71481836,0.0,0.093251586,0.24189645,0.052698024,245,0,0,1,0.0020465828,0.9979534
0.83616114,0.0,0.060560793,0.28667074,0.099594556,246,0,0,1,0.0020465828,0.9979534
0.61931497,0.028589126,0.042639747,0.4581086,0.14670493,247,0,0,1,0.0020465828,0.9979534
0.6215051,0.14116639,0.0,0.13672046,0.18282174,248,0,0,0,1.0,0.0
0.72753525,0.08909996,0.0,0.14493446,0.0,249,0,0,0,1.0,3.139757e-31
0.80423516,0.0,0.0785383,0.18395686,0.0,250,0,0,1,0.0020465828,0.9979534
0.7448219,0.0,0.09159336,0.2067309,0.39683494,251,0,0,1,0.0020465828,0.9979534
0.856441,0.02480311,0.10892819,0.59543574,0.019619495,252,0,0,1,0.0020465828,0.9979534
0.71348524,0.0,0.039637834,0.24172726,0.16689056,253,0,0,1,0.0030948822,0.99690515
0.8284256,0.035701863,0.118233934,0.2938616,0.1692142,254,0,0,1,0.0020465828,0.9979534
0.55851096,0.0,0.02802921,0.39499196,0.09012165,255,0,0,1,0.0020465828,0.9979534
0.65636396,0.0,0.12497122,0.31799644,0.027620293,256,0,0,1,0.0020465828,0.9979534
0.7955393,0.0,0.08787083,0.32077584,0.02008824,257,0,0,1,0.0020465828,0.9979534
0.60940444,0.005422175,0.12617937,0.28984863,0.012312256,258,0,0,1,0.0020465828,0.9979534
0.42033592,0.0,0.033955432,0.4543198,0.05895365,259,0,0,1,0.0020465828,0.9979534
0.81073785,0.0,0.07034643,0.5439802,0.087749384,260,0,0,1,0.0020465828,0.9979534
0.7358014,0.0,0.124949664,0.2137813,0.15223828,261,0,0,1,0.0020465828,0.9979534
0.83092546,0.0,0.08669154,0.21578062,0.0,262,0,0,1,0.0020465828,0.9979534
0.6285605,0.019336618,0.14123762,0.4656834,0.22772098,263,0,0,1,0.0020465828,0.9979534
0.7578414,0.0,0.074579775,0.0908333,0.012820803,264,0,0,1,0.0020465828,0.9979534
0.6677584,0.0,0.032309882,0.3087459,0.08415619,265,0,0,1,0.0020465828,0.9979534
0.5455935,0.065217756,0.0,0.20856866,0.14330462,266,0,0,0,1.0,1.8297595e-20
0.7441813,0.0,0.09897791,0.28003702,0.0029815212,267,0,0,1,0.0020465828,0.9979534
0.6885866,0.0,0.061647747,0.31682536,0.022489525,268,0,0,1,0.0020465828,0.9979534
0.6686668,0.1614292,0.032901846,0.102194265,0.0,269,0,0,0,1.0,0.0
0.6893585,0.0,0.12812236,0.42862657,0.19715036,270,0,0,1,0.0020465828,0.9979534
0.48382732,0.0,0.08886108,0.13884595,0.0,271,0,0,1,0.0020465828,0.9979534
0.5943575,0.0,0.048479013,0.33458468,0.10693858,272,0,0,1,0.0020465828,0.9979534
0.8173426,0.0,0.095572665,0.1179241,0.022075728,273,0,0,1,0.0020465828,0.9979534
0.6165402,0.0,0.10351117,0.21210948,0.12020328,274,0,0,1,0.0020465828,0.9979534
0.6917843,0.0,0.104404256,0.33639726,0.10298278,275,0,0,1,0.0020465828,0.9979534
0.8105462,0.0,0.062442258,0.2593212,0.0,276,0,0,1,0.0020465828,0.9979534
0.7074814,0.0123606175,0.15332077,0.35894942,0.08953069,277,0,0,1,0.0020465828,0.9979534
0.6229705,0.15148671,0.0,0.19550776,0.28389695,278,0,1,0,1.0,0.0
0.69821936,0.0,0.12777242,0.3401046,0.0936588,279,0,0,1,0.0020465828,0.9979534
0.6601538,0.0,0.13078704,0.40056258,0.1256777,280,0,0,1,0.0020465828,0.9979534
0.692168,0.41048294,0.50401425,0.5019729,0.02370324,281,0,0,0,1.0,0.0
