GLCM_Pan,Mean_G,Mean_R,Mean_NIR,SD_Plan,name,is_train,target,prediction,score_0,score_1
0.7370181,0.0,0.121285886,0.3292701,0.21337584,0,0,0,1,0.0013774254,0.99862254
0.77607715,0.0,0.12961431,0.25563392,0.05613669,1,0,0,1,0.0013774254,0.99862254
0.7140046,0.0,0.12347606,0.1540061,0.2152444,2,0,0,1,0.0013774254,0.99862254
0.5814003,0.0,0.13225959,0.42520645,0.12640488,3,0,0,1,0.0013774254,0.99862254
0.79159045,0.0,0.12720801,0.17003018,0.05230742,4,0,0,1,0.0013774254,0.99862254
0.6137703,0.031581007,0.21779577,0.27999246,0.053642385,5,0,0,1,0.009498548,0.9905014
0.8175851,0.0,0.14092082,0.49426845,0.2668639,6,0,0,1,0.0013774254,0.99862254
0.62169373,0.0,0.18057159,0.29517826,0.053631075,7,0,0,1,0.0013774254,0.99862254
0.6420952,0.0,0.12605402,0.2295874,0.090053745,8,0,0,1,0.0013774254,0.99862254
0.69156325,0.0,0.13347161,0.37873995,0.07513567,9,0,0,1,0.0013774254,0.99862254
0.70390016,0.0,0.15034232,0.37432644,0.22700268,10,0,0,1,0.0013774254,0.99862254
0.7748423,0.0,0.1349372,0.36267224,0.13750768,11,0,0,1,0.0013774254,0.99862254
0.6012796,0.14144668,0.0,0.23907292,0.00818903,12,0,1,0,1.0,0.0
0.8284165,0.0,0.12934768,0.4129381,0.205292,13,0,0,1,0.0013774254,0.99862254
0.8194705,0.0,0.13426182,0.40186122,0.21586905,14,0,0,1,0.0013774254,0.99862254
0.56098413,0.14293644,0.0,0.33219537,0.22427744,15,0,1,0,1.0,0.0
0.7668765,0.0,0.1365794,0.3584539,0.21944523,16,0,0,1,0.0013774254,0.99862254
0.7196871,0.0,0.12219892,0.1671539,0.08345274,17,0,0,1,0.0013774254,0.99862254
0.6217323,0.0,0.12794572,0.17001957,0.06524757,18,0,0,1,0.0013774254,0.99862254
0.6757264,0.0,0.12986688,0.17149085,0.07956324,19,0,0,1,0.0013774254,0.99862254
0.5949361,0.0,0.12967676,0.18163267,0.18366009,20,0,0,1,0.0013774254,0.99862254
0.7609541,0.0,0.12748422,0.19743034,0.015106618,21,0,0,1,0.0013774254,0.99862254
0.6253813,0.1550401,0.15389024,0.15331337,0.011008553,22,0,1,0,1.0,2.7539553e-16
0.6601692,0.0,0.12989745,0.21732551,0.030497141,23,0,0,1,0.0013774254,0.99862254
0.8981892,0.1502754,0.0,0.12952414,0.0,24,0,1,0,1.0,0.0
0.6073291,0.0,0.15730445,0.29494596,0.18539321,25,0,0,1,0.0013774254,0.99862254
