GLCM_Pan,Mean_G,Mean_R,Mean_NIR,SD_Plan,name,is_train,target,prediction,score_0,score_1
0.63629735,0.04144467,0.032865323,0.23001884,0.31322253,0,0,0,1,0.2574961063606148,0.7425038936393852
0.67595774,0.055233046,0.040340744,0.35548943,0.15630165,1,0,0,1,0.27536358621368817,0.7246364137863118
0.61408615,0.051551722,0.040153883,0.25382826,0.115362406,2,0,0,1,0.01401318517553063,0.9859868148244694
0.6814512,0.053434502,0.038707178,0.32513857,0.22662239,3,0,0,1,0.21793113610040715,0.7820688638995928
0.6916095,0.048717428,0.034482386,0.27006397,0.15230457,4,0,0,1,0.021105248161621848,0.9788947518383782
0.71459174,0.05363585,0.11776849,0.18034996,0.15254799,5,0,0,1,0.0010674200552743818,0.9989325799447256
0.71744597,0.066634804,0.050298635,0.39399907,0.16693644,6,0,0,1,0.13344550860831872,0.8665544913916813
0.7172588,0.062320143,0.08066734,0.1961672,0.15412456,7,0,0,1,0.014502147463166137,0.9854978525368339
0.7421986,0.05403462,0.04024998,0.32957697,0.1901678,8,0,0,1,0.04105982153923793,0.9589401784607621
0.7915651,0.05361973,0.038693786,0.27872115,0.17517728,9,0,0,1,0.07722654994585687,0.9227734500541431
0.603896,0.066829555,0.05091689,0.2743825,0.12689605,10,0,0,1,0.28590196077850705,0.714098039221493
0.67488086,0.053951066,0.04022982,0.262788,0.23746684,11,0,0,1,0.4492704277670331,0.5507295722329669
0.7012848,0.04210214,0.027660104,0.13908148,0.10819403,12,0,1,0,0.9896149945513798,0.010385005448620161
0.7284342,0.05327345,0.039819844,0.3128845,0.10503716,13,0,0,1,0.07897333513537397,0.921026664864626
0.7193379,0.059318073,0.042730022,0.30185345,0.11606454,14,0,0,1,0.4476961614013163,0.5523038385986837
0.66104364,0.050252642,0.03733408,0.23235841,0.124337174,15,0,1,0,0.5510575522539538,0.44894244774604625
0.66695535,0.06258534,0.04713773,0.2583626,0.31934026,16,0,0,1,0.17641454483831287,0.8235854551616871
0.619435,0.041954085,0.02671165,0.26649973,0.18357521,17,0,0,1,0.22804594093224473,0.7719540590677553
0.7215305,0.049632236,0.034825876,0.26979068,0.16514389,18,0,0,1,0.4267403011354447,0.5732596988645553
0.7756561,0.054235373,0.039756626,0.27166656,0.17939006,19,0,0,1,0.060905228401278655,0.9390947715987213
0.49489355,0.048397742,0.03430351,0.28161162,0.08365534,20,0,0,1,0.151948419740632,0.848051580259368
0.6607919,0.049190808,0.03488908,0.2973928,0.11510523,21,0,0,1,0.10410610315527946,0.8958938968447205
0.7254073,0.06699004,0.053968567,0.25319317,0.111131914,22,0,1,0,0.7082587787819468,0.29174122121805324
0.7602112,0.05465406,0.039721306,0.31737176,0.13051061,23,0,0,1,0.16511840000020106,0.8348815999997989
0.79822916,0.05529192,0.042344302,0.22951333,0.06823344,24,0,1,0,0.8367251986015587,0.16327480139844125
0.7074706,0.067597054,0.057197083,0.19809608,0.08531019,25,0,0,1,0.4987472805599824,0.5012527194400176
0.6555785,0.058944415,0.044839762,0.26882935,0.13144973,26,0,0,1,0.07557929340882108,0.9244207065911789
0.618375,0.04195036,0.026992973,0.25211743,0.17433622,27,0,0,1,0.23738815907060595,0.762611840929394
0.7319181,0.033410057,0.022285108,0.14164038,0.11225903,28,0,0,1,0.23902634733665973,0.7609736526633403
0.57701105,0.059680656,0.043689996,0.37914413,0.106024526,29,0,0,1,0.11499284718514868,0.8850071528148513
0.7272835,0.056863446,0.040052533,0.4227878,0.10084154,30,0,0,1,0.22177700377402132,0.7782229962259787
0.774225,0.060689908,0.04424968,0.37613714,0.22488423,31,0,0,1,0.05293664817642285,0.9470633518235771
0.659642,0.06572831,0.05858161,0.22478828,0.09724084,32,0,0,1,0.3402911000831358,0.6597088999168642
0.73235893,0.049325526,0.03293997,0.30980325,0.19671239,33,0,0,1,0.09002820532429978,0.9099717946757002
0.68602866,0.045571372,0.03516379,0.2560441,0.3988109,34,0,0,1,0.3413519354464827,0.6586480645535173
0.71935916,0.04196507,0.024373587,0.15148127,0.090984754,35,0,0,1,0.3071210491060201,0.6928789508939799
0.6839642,0.062946945,0.044966612,0.42261362,0.20178173,36,0,0,1,0.2634574728926278,0.7365425271073722
