GLCM_Pan,Mean_G,Mean_R,Mean_NIR,SD_Plan,name,is_train,target,prediction,score_0,score_1
0.7370181,0.0,0.121285886,0.3292701,0.21337584,0,0,0,1,0.0018715167,0.9981285
0.77607715,0.0,0.12961431,0.25563392,0.2561367,1,0,0,1,0.0018715167,0.9981285
0.7140046,0.0,0.12347606,0.35400608,0.015244395,2,0,0,1,0.0018715167,0.9981285
0.7814003,0.0,0.13225959,0.42520645,0.12640488,3,0,0,1,0.0018715167,0.9981285
0.79159045,0.0,0.12720801,0.17003018,0.25230742,4,0,0,1,0.0018715167,0.9981285
0.6137703,0.031581007,0.21779577,0.27999246,0.25364238,5,0,0,1,0.0018715167,0.9981285
0.61758506,0.0,0.14092082,0.49426845,0.06686392,6,0,0,1,0.0018715167,0.9981285
0.62169373,0.0,0.18057159,0.29517826,0.2536311,7,0,0,1,0.0018715167,0.9981285
0.6420952,0.0,0.12605402,0.4295874,0.090053745,8,0,0,1,0.0018715167,0.9981285
0.69156325,0.0,0.13347161,0.37873995,0.07513567,9,0,0,1,0.0018715167,0.9981285
0.70390016,0.0,0.15034232,0.37432644,0.02700267,10,0,0,1,0.0018715167,0.9981285
0.7748423,0.0,0.1349372,0.36267224,0.13750768,11,0,0,1,0.0018715167,0.9981285
0.6012796,0.0,0.12767677,0.23907292,0.00818903,12,0,1,1,0.0018715167,0.9981285
0.6284165,0.0,0.12934768,0.4129381,0.205292,13,0,0,1,0.0018715167,0.9981285
0.6194705,0.0,0.13426182,0.40186122,0.21586905,14,0,0,1,0.0018715167,0.9981285
0.86098415,0.24293645,0.0,0.032195374,0.32427743,15,0,1,0,1.0,0.0
0.7668765,0.0,0.1365794,0.3584539,0.21944523,16,0,0,1,0.0018715167,0.9981285
0.7196871,0.0,0.12219892,0.36715388,0.08345274,17,0,0,1,0.0018715167,0.9981285
0.6217323,0.0,0.12794572,0.37001956,0.26524758,18,0,0,1,0.0018715167,0.9981285
0.6757264,0.0,0.12986688,0.37149084,0.07956324,19,0,0,1,0.0018715167,0.9981285
0.5949361,0.0,0.12967676,0.18163267,0.0,20,0,0,1,0.0018715167,0.9981285
0.7609541,0.0,0.12748422,0.19743034,0.21510662,21,0,0,1,0.0018715167,0.9981285
0.9253813,0.2550401,0.0,0.05331336,0.31100857,22,0,1,0,1.0,0.0
0.6601692,0.0,0.12989745,0.4173255,0.23049715,23,0,0,1,0.0018715167,0.9981285
0.99818915,0.2502754,0.0,0.029524148,0.2681908,24,0,1,0,1.0,0.0
0.6073291,0.0,0.15730445,0.29494596,0.18539321,25,0,0,1,0.0018715167,0.9981285
0.55570745,0.0,0.12958424,0.3686786,0.0318102,26,0,0,1,0.0018715167,0.9981285
0.7180464,0.0,0.12199652,0.35212356,0.074277215,27,0,0,1,0.0018715167,0.9981285
0.63189304,0.0,0.11840737,0.24169707,0.0122730285,28,0,0,1,0.0018715167,0.9981285
0.67688954,0.0,0.13376632,0.2790245,0.0060559735,29,0,0,1,0.0018715167,0.9981285
0.8271903,0.0,0.1333037,0.32274684,0.20087661,30,0,0,1,0.0018715167,0.9981285
0.6740652,0.0,0.14078876,0.47602266,0.1247348,31,0,0,1,0.0018715167,0.9981285
0.5595591,0.0,0.15683559,0.32426918,0.19744176,32,0,0,1,0.0018715167,0.9981285
0.6323419,0.0,0.12889339,0.4098101,0.096751176,33,0,0,1,0.0018715167,0.9981285
0.5859903,0.0,0.12387655,0.3560397,0.29867873,34,0,0,1,0.0018715167,0.9981285
