GLCM_Pan,Mean_G,Mean_R,Mean_NIR,SD_Plan,name,is_train,target,prediction,score_0,score_1
0.6370181,0.041123193,0.048824415,0.22961535,0.31337583,0,0,0,1,7.603470294126335e-05,0.9999239652970587
0.70049614,0.026142731,0.062606014,0.3556339,0.16639674,1,0,0,1,5.351223908434122e-10,0.9999999994648776
0.6141484,0.044331286,0.035662517,0.25865966,0.115674675,2,0,0,1,0.03453018743889802,0.965469812561102
0.66656655,0.044290718,0.06520996,0.32520646,0.22640488,3,0,0,1,5.188228088259805e-07,0.9999994811771912
0.7176878,0.015776098,0.06019105,0.27003017,0.15370387,4,0,0,1,1.970139840157259e-08,0.9999999802986016
0.81230605,0.0011789501,0.11779577,0.08070584,0.25019705,5,0,0,1,0.21686669715053708,0.7831333028494629
0.7080757,0.039337765,0.071897194,0.39426845,0.17755525,6,0,0,1,4.670552833374586e-11,0.9999999999532945
0.7025047,0.09729155,0.08057158,0.19956613,0.15125065,7,0,0,1,0.06153443540886294,0.9384655645911371
0.74206454,0.011155482,0.06441765,0.3295874,0.18939279,8,0,0,1,8.6879392569017e-11,0.9999999999131206
0.771979,0.02616119,0.06646463,0.2885505,0.15768865,9,0,0,1,3.4185299035982553e-10,0.999999999658147
0.60390013,0.04180038,0.08147832,0.2704395,0.15045996,10,0,0,1,7.400309443017505e-08,0.9999999259969056
0.692467,0.025670726,0.06792882,0.25883955,0.23750769,11,0,0,1,1.2156841788790729e-06,0.9999987843158211
0.72069544,0.0737135,0.0,0.16969466,0.13323629,12,0,1,0,0.999999999848152,1.5184796040699513e-10
0.728382,0.027155187,0.12171505,0.3129381,0.10485242,13,0,0,1,1.9401813489139386e-11,0.9999999999805982
0.6920798,0.030095391,0.06725484,0.2859493,0.13277745,14,0,0,1,6.48943121461798e-11,0.9999999999351057
0.66098416,0.07574855,0.0046807677,0.226753,0.11833375,15,0,1,0,0.9999999975199729,2.480027031836807e-09
0.6668765,0.030446488,0.069572434,0.247756,0.31944522,16,0,0,1,7.702265652720364e-06,0.9999922977343473
0.61983746,0.036244847,0.037648045,0.2671539,0.18323167,17,0,0,1,0.0010672291639636233,0.9989327708360364
0.71626675,0.03511688,0.05036491,0.27001956,0.16486524,18,0,0,1,2.0637838105130868e-09,0.9999999979362162
0.7821544,0.025332041,0.06285741,0.27149084,0.18137759,19,0,0,1,6.224226023476831e-09,0.999999993775774
0.49493605,0.015552174,0.0626256,0.28163266,0.08438868,20,0,0,1,1.3815594002153375e-08,0.999999986184406
0.66095406,0.021115478,0.07826909,0.29770398,0.11754269,21,0,0,1,3.377995527742428e-08,0.9999999662200447
0.7207372,0.087960035,0.021045431,0.23813441,0.13179554,22,0,1,0,0.9999999484168366,5.1583163448031925e-08
0.76019096,0.00076809153,0.12850784,0.3173255,0.1286325,23,0,0,1,2.8179680811035723e-12,0.999999999997182
0.80654496,0.083267,0.011381291,0.20822,0.08828247,24,0,1,0,0.9999999909976935,9.002306501409614e-09
0.6786757,0.03839185,0.087805435,0.1867832,0.08539322,25,0,0,1,1.0134635833880523e-06,0.9999989865364166
0.6557075,0.026746742,0.06256445,0.2686786,0.08506492,26,0,0,1,1.5558478061450387e-08,0.9999999844415219
0.5954166,0.011927664,0.05485472,0.20669182,0.17944585,27,0,0,1,0.00398041036231056,0.9960195896376894
0.7261148,0.0072806664,0.05139613,0.1549853,0.09120447,28,0,0,1,8.967460797260074e-07,0.9999991032539203
0.5768895,0.05669633,0.059674107,0.3790245,0.10494188,29,0,0,1,1.5306480309451587e-05,0.9999846935196905
0.72432077,0.030445259,0.06629674,0.42274684,0.09059544,30,0,0,1,6.94999613415348e-14,0.9999999999999305
0.7733038,0.06874737,0.056969374,0.37602267,0.2247348,31,0,0,1,0.16343076051115257,0.8365692394888474
0.65955913,0.06703122,0.06343319,0.23119675,0.09614498,32,0,0,1,0.31827117118578774,0.6817288288142123
0.7259491,0.01772983,0.06188643,0.3098101,0.17788222,33,0,0,1,2.4631408024333723e-11,0.9999999999753686
0.7063108,0.012697633,0.056869596,0.2317704,0.39867872,34,0,0,1,0.002302783911063755,0.9976972160889362
0.72253406,0.011569448,0.054673396,0.1581379,0.090383686,35,0,0,1,2.4465550996222163e-06,0.9999975534449004
0.69514745,0.03516773,0.07032499,0.42242777,0.20547312,36,0,0,1,1.48991929904696e-12,0.9999999999985101
0.8104585,0.022387858,0.064351305,0.19482063,0.15502338,37,0,0,1,5.0833154685570037e-08,0.9999999491668453
0.6745833,0.07131271,0.0,0.17536715,0.1317094,38,0,1,0,0.9999999997658195,2.3418047907369625e-10
0.5039386,0.014962956,0.06686659,0.139288,0.13319254,39,0,0,1,0.0023630135484005166,0.9976369864515995
0.6014283,0.030479502,0.06860008,0.34143066,0.09141047,40,0,0,1,3.021360939214901e-12,0.9999999999969786
0.7662021,0.010580245,0.05701352,0.34494546,0.17520642,41,0,0,1,1.2863932141726764e-11,0.9999999999871361
0.6754916,0.012871139,0.0568956,0.13937803,0.12141434,42,0,0,1,0.002028079159555496,0.9979719208404445
0.77876294,0.02118817,0.0647628,0.4179116,0.2370403,43,0,0,1,7.97784061035145e-12,0.9999999999920222
0.6408261,0.029867455,0.06746245,0.2919286,0.058772013,44,0,0,1,3.213427302029004e-10,0.9999999996786573
0.7258288,0.004450053,0.057955034,0.13511147,0.06406596,45,0,0,1,6.934601392005746e-07,0.9999993065398608
0.6153029,0.2325589,0.21640585,0.26792464,0.1798346,46,0,0,0,0.9998067446820672,0.00019325531793284084
0.67788833,0.017831244,0.048475936,0.16517413,0.1491996,47,0,0,1,0.007218048724864756,0.9927819512751352
0.59371763,0.05732581,0.05508254,0.3969027,0.14477822,48,0,0,1,4.695994171854956e-06,0.9999953040058281
0.6893811,0.0018229485,0.051121235,0.21356434,0.10959575,49,0,0,1,4.6892451319724415e-06,0.999995310754868
