variance,skewness,curtosis,entropy,name,is_train,target,prediction,score_0,score_1
0.6788756251335144,0.7956646680831909,0.2275802046060562,0.6371320486068726,0,0,0,0,0.9999995519760416,4.4802395837366887e-07
0.0,0.0,0.0,0.8830788666548601,1,0,1,1,1.1945528919777371e-05,0.9999880544710803
0.4510885775089264,0.8733268976211548,0.06359131634235382,0.09779566526412964,2,0,0,0,0.9978781299701546,0.002121870029845461
0.0,0.0,0.0,1.0,3,0,1,1,0.0034620479669478883,0.9965379520330521
0.0,0.0,0.0,1.0,4,0,1,1,0.0034620479669478883,0.9965379520330521
0.26440314112577235,0.0,0.0,0.5750730508416522,5,0,1,1,2.7252661724739554e-07,0.9999997274733827
0.7186465859413147,0.7416173219680786,0.22207453846931458,0.7452192902565002,6,0,0,0,0.9999959826517116,4.017348288417702e-06
0.81770259141922,0.800386905670166,0.12393536418676376,0.710119366645813,7,0,0,0,0.9999473633863218,5.2636613678307304e-05
0.3571382164955139,0.92048180103302,0.32867732644081116,0.4800299406051636,8,0,0,0,0.9999974232948013,2.5767051987159316e-06
0.0725750148296356,0.0,0.39411212205886836,0.8341254621744156,9,0,1,1,2.3463744011788087e-09,0.9999999976536256
0.5916318893432617,0.9005040526390076,0.1716008186340332,0.4220527112483978,10,0,0,0,0.9999992878066533,7.121933469196706e-07
0.0,0.0,0.0,1.0,11,0,1,1,0.0034620479669478883,0.9965379520330521
0.7346487045288086,0.7333328127861023,0.20470789074897766,0.660251796245575,12,0,0,0,0.9999942599904235,5.740009576467914e-06
0.7964794039726257,0.3808761239051819,0.38029730319976807,0.8252248764038086,13,0,0,0,0.9999902985171104,9.701482889609446e-06
0.7479681968688965,0.5495156049728394,0.2950531840324402,0.8369654417037964,14,0,0,0,0.9999749080784657,2.50919215344064e-05
0.7804123759269714,0.39148053526878357,0.34113165736198425,0.8063429594039917,15,0,0,0,0.9999723855494057,2.761445059416859e-05
0.0,0.0,0.0,1.0,16,0,1,1,0.0034620479669478883,0.9965379520330521
0.0,0.0,0.0,1.0,17,0,1,1,0.0034620479669478883,0.9965379520330521
0.0,0.0,0.0,1.0,18,0,1,1,0.0034620479669478883,0.9965379520330521
0.43282926082611084,0.8670555949211121,0.2639768421649933,0.3008939027786255,19,0,0,0,0.9999700155043739,2.998449562615529e-05
0.6124512553215027,0.8442901372909546,0.13061966001987457,0.739047110080719,20,0,0,0,0.9998761636781224,0.00012383632187765295
0.1470502840422509,0.0,0.3113892615922823,0.9093015046408799,21,0,1,1,3.8886164357381275e-10,0.9999999996111383
0.0,0.0,0.0,1.0,22,0,1,1,0.0034620479669478883,0.9965379520330521
0.6612508893013,0.7097179889678955,0.14939172565937042,0.6900267004966736,23,0,0,0,0.9975283585069288,0.002471641493071206
0.6399050951004028,0.7536211609840393,0.22532621026039124,0.8047693967819214,24,0,0,0,0.9999631111014616,3.6888898538223254e-05
0.0,0.0,0.0,1.0,25,0,1,1,0.0034620479669478883,0.9965379520330521
0.0,0.0,0.0,1.0,26,0,1,1,0.0034620479669478883,0.9965379520330521
0.0,0.0,0.0,0.5560612079709678,27,0,1,1,0.003674461002421482,0.9963255389975784
0.0,0.0,0.0,0.4559806087451929,28,0,1,1,0.006619985793123242,0.9933800142068768
0.7633934020996094,0.5617499947547913,0.31301021575927734,1.0,29,0,0,0,0.9989599531169867,0.001040046883013234
0.0,0.0,0.0,0.5170658502631199,30,0,1,1,0.0045762410565061895,0.9954237589434939
0.0,0.0,0.0,0.5981088336773397,31,0,1,1,0.002961128380092745,0.9970388716199073
0.6358082199300499,0.7522465181887006,0.41574602111145115,0.6506750469974156,32,0,0,0,0.9999998999999902,1.0000000994736041e-07
0.0,0.0,0.0,1.0,33,0,1,1,0.0034620479669478883,0.9965379520330521
0.0,0.0,0.0,1.0,34,0,1,1,0.0034620479669478883,0.9965379520330521
0.0,0.0,0.0,0.13637742219606352,35,0,1,1,0.04779503679005069,0.9522049632099494
0.9201556790929489,0.6980799276711072,0.565881313511867,0.7199749005524732,36,0,0,0,0.9999998999999902,1.0000000994736041e-07
0.0,0.0,0.0,1.0,37,0,1,1,0.0034620479669478883,0.9965379520330521
0.5843266844749451,0.6072023510932922,0.33551254868507385,0.7841933965682983,38,0,0,0,0.9999642851171651,3.571488283494204e-05
0.7888064384460449,0.33611977100372314,0.3733154535293579,0.7498188614845276,39,0,0,0,0.9999901625995492,9.837400450827797e-06
0.0,0.0,0.05318739912502099,0.4074050061222796,40,0,1,1,0.006640940059276199,0.9933590599407238
0.0,0.0,0.0,0.5064398719816373,41,0,1,1,0.004870597646079878,0.9951294023539203
0.0,0.0,0.11562392515412756,1.0,42,0,1,1,3.094891767144254e-06,0.9999969051082329
0.783405065536499,0.5240414142608643,0.3137131333351135,0.9926148056983948,43,0,0,0,0.9989463021059929,0.0010536978940071612
0.0,0.0,0.0,0.06885663484748111,44,0,1,1,0.06882284298896789,0.931177157011032
0.2677469141043086,0.36551613795135574,0.2758945594236243,0.9146969690743272,45,0,1,1,6.205663432027602e-14,0.999999999999938
0.623362123966217,0.7445621490478516,0.24971386790275574,0.8449534177780151,46,0,0,0,0.9999434262715956,5.6573728404399286e-05
0.7817392349243164,0.9053834080696106,0.04748433455824852,0.33466559648513794,47,0,0,0,0.999858527010935,0.00014147298906503508
0.8427262306213379,0.3891606032848358,0.3389107584953308,0.8518528342247009,48,0,0,0,0.9999687924530909,3.120754690920913e-05
0.0,0.0,0.0,1.0,49,0,1,1,0.0034620479669478883,0.9965379520330521
0.0,0.0,0.0,1.0,50,0,1,1,0.0034620479669478883,0.9965379520330521
0.6603993550172147,0.7873632723056683,0.45375384073145,0.6445074433190517,51,0,0,0,0.9999998999999902,1.0000000994736041e-07
0.0,0.0,0.0,0.9324372631811152,52,0,1,1,1.7237574025701952e-05,0.9999827624259743
0.711463987827301,0.6223755478858948,0.23537671566009521,0.8536677956581116,53,0,0,0,0.9995022459933733,0.0004977540066265733
0.0,0.0,0.0,0.05174639072024445,54,0,1,1,0.07510310838230648,0.9248968916176937
0.8974031805992126,0.6315131783485413,0.17714232206344604,0.9466279745101929,55,0,0,0,0.9986669836831079,0.001333016316892028
0.5767951011657715,0.6078982949256897,0.4191308617591858,0.820382833480835,56,0,0,0,0.9999978168221684,2.183177831753837e-06
0.0,0.0,0.0,1.0,57,0,1,1,0.0034620479669478883,0.9965379520330521
0.5107556581497192,0.834303081035614,0.28925296664237976,0.43221789598464966,58,0,0,0,0.9999992084690438,7.915309563538676e-07
0.7533118724822998,0.8418878316879272,0.09788388013839722,0.7465512156486511,59,0,0,0,0.9998664684558793,0.0001335315441207078
0.5491854548454285,0.859388530254364,0.18767330050468445,0.6249075531959534,60,0,0,0,0.9999972125097564,2.7874902435926104e-06
0.8421637415885925,0.41579511761665344,0.34918299317359924,0.9123695492744446,61,0,0,0,0.9999324495352983,6.755046470188262e-05
0.0,0.0,0.0,0.2883973738863598,62,0,1,1,0.0192060377461969,0.9807939622538032
0.0,0.0,0.0,0.43399577348394935,63,0,1,1,0.007597971086091914,0.992402028913908
