variance,skewness,curtosis,entropy,name,is_train,target,prediction,score_0,score_1
0.6788756,0.79566467,0.2275802,0.63713205,0,0,0,0,1.0,1.9414427e-11
0.40365908,0.5955876,0.20651826,0.6440305,1,0,1,1,0.0059830206,0.994017
0.45108858,0.8733269,0.06359132,0.097795665,2,0,0,0,0.9991321,0.0008678863
0.47840974,0.5356558,0.20415331,0.8617775,3,0,1,1,1.605697e-05,0.9999839
0.3566695,0.24947707,0.5123228,0.7685796,4,0,1,1,8.05765e-08,0.9999999
0.59849715,0.6977141,0.0,0.25030187,5,0,1,1,0.0038020266,0.996198
0.7186466,0.7416173,0.22207454,0.7452193,6,0,0,0,1.0,2.336006e-10
0.8177026,0.8003869,0.123935364,0.71011937,7,0,0,0,1.0,1.723979e-09
0.35713822,0.9204818,0.32867733,0.48002994,8,0,0,0,1.0,4.420939e-09
0.27207956,0.038634673,0.89779073,0.78685635,9,0,1,1,2.6514254e-08,1.0
0.5916319,0.90050405,0.17160082,0.4220527,10,0,0,0,1.0,1.9942123e-10
0.45423707,0.5030582,0.20843989,0.8219563,11,0,1,1,9.331501e-07,0.99999905
0.7346487,0.7333328,0.20470789,0.6602518,12,0,0,0,1.0,4.6135346e-10
0.7964794,0.38087612,0.3802973,0.8252249,13,0,0,0,1.0,5.39411e-09
0.7479682,0.5495156,0.29505318,0.83696544,14,0,0,0,1.0,1.4821778e-08
0.7804124,0.39148054,0.34113166,0.80634296,15,0,0,0,0.99999964,3.4977336e-07
0.34933546,0.43584773,0.30085343,0.8424121,16,0,1,1,1.5589622e-09,1.0
0.43035573,0.27920988,0.4578221,0.87545466,17,0,1,1,3.452889e-06,0.99999654
0.34338605,0.5039099,0.2844489,0.92895585,18,0,1,1,9.346088e-09,1.0
0.43282926,0.8670556,0.26397684,0.3008939,19,0,0,0,1.0,2.3303704e-08
0.61245126,0.84429014,0.13061966,0.7390471,20,0,0,0,0.9999987,1.2848883e-06
0.17059328,0.30344588,0.6999228,0.768822,21,0,1,1,1.18108225e-08,1.0
0.44485068,0.5141305,0.21819463,0.85233676,22,0,1,1,1.208354e-06,0.9999988
0.6612509,0.709718,0.14939173,0.6900267,23,0,0,0,0.9999405,5.9447062e-05
0.6399051,0.75362116,0.22532621,0.8047694,24,0,0,0,1.0,6.942695e-09
0.38099357,0.27355593,0.59246963,0.83006597,25,0,1,1,0.0004865697,0.9995134
0.4236996,0.46209687,0.3529909,0.86201996,26,0,1,1,0.0018365226,0.9981635
0.45169577,0.6426639,0.07656316,0.4671971,27,0,1,1,1.3743523e-05,0.9999863
0.6197131,0.65760887,0.014964185,0.4492816,28,0,1,1,0.00022376917,0.9997762
0.7633934,0.56175,0.31301022,1.0,29,0,0,0,1.0,3.8513224e-09
0.5430248,0.6488567,0.03765196,0.44335657,30,0,1,1,3.5489953e-05,0.9999645
0.5123441,0.62500983,0.073941186,0.5498666,31,0,1,1,2.0815301e-05,0.99997914
0.39412558,0.9210992,0.33669415,0.52529603,32,0,0,0,1.0,3.1387132e-10
0.29303592,0.6030975,0.24960303,0.7625282,33,0,1,1,4.759303e-07,0.9999995
0.42835096,0.29686394,0.423715,0.8644405,34,0,1,1,9.1525317e-07,0.99999905
