variance,skewness,curtosis,entropy,name,is_train,target,prediction,score_0,score_1
0.4208169,0.7212511,0.0,0.63713205,0,0,0,1,1.939818207419286e-05,0.9999806018179258
0.50087667,0.67819923,0.20651826,0.6440305,1,0,1,0,0.6910954494209924,0.3089045505790075
0.44938922,0.79822993,0.0021950789,0.097795665,2,0,0,1,0.2840254793893906,0.7159745206106094
0.6488156,0.57130885,0.20415331,0.9271489,3,0,1,0,0.9924573477966445,0.007542652203355439
0.52375484,0.25298217,0.5522073,0.74086916,4,0,1,0,0.9999975465509411,2.4534490589539314e-06
0.59838897,0.7127418,0.0,0.25480616,5,0,1,0,0.5861052662358315,0.41389473376416847
0.7186466,0.6242891,0.12120836,0.7452193,6,0,0,1,0.408611832844908,0.591388167155092
0.7193939,0.7070786,0.02607029,0.71011937,7,0,0,1,0.1691460837982146,0.8308539162017854
0.35713822,0.9204818,0.32867733,0.48002994,8,0,0,0,0.9999999981430604,1.8569396331142343e-09
0.5081106,0.10267714,0.89779073,0.7481578,9,0,1,0,0.9999704271606061,2.9572839393886562e-05
0.189221,0.90050405,0.102302775,0.4220527,10,0,0,1,0.24088200056379816,0.7591179994362018
0.45423707,0.73460853,0.20843989,0.7259391,11,0,1,0,0.9960107291389381,0.003989270861061942
0.7346487,0.7333328,0.20470789,0.6602518,12,0,0,0,0.9999999999720672,2.793273136511127e-11
0.7964794,0.38087612,0.3802973,0.8252249,13,0,0,0,0.9999999997400063,2.5999368833457616e-10
0.67355454,0.54184574,0.08112231,0.856832,14,0,0,1,6.341660523379034e-07,0.9999993658339477
0.68141323,0.37858048,0.18819225,0.8116621,15,0,0,1,0.06166271883682495,0.938337281163175
0.34933546,0.59156954,0.50549877,0.8424121,16,0,1,0,0.9998875672404469,0.00011243275955308546
0.5413127,0.27920988,0.4578221,0.9166267,17,0,1,0,0.9997668113387986,0.0002331886612013426
0.34338605,0.53317326,0.53889215,0.92895585,18,0,1,0,0.9886499829771985,0.011350017022801445
0.21059497,0.8297456,0.26533067,0.3008939,19,0,0,1,0.04484460504910737,0.9551553949508926
0.15309909,0.84429014,0.047299355,0.7390471,20,0,0,1,0.00028299670755427275,0.9997170032924457
0.17059328,0.5166481,0.6999228,0.7806276,21,0,1,0,0.9049558695047331,0.09504413049526693
0.5008771,0.5423226,0.35695067,0.8820558,22,0,1,0,0.9882049073892363,0.011795092610763697
0.66740507,0.68395674,0.10537611,0.6900267,23,0,0,1,0.3359890100354739,0.6640109899645261
0.5414462,0.6859317,0.16122411,0.8047694,24,0,0,1,0.036633238484378605,0.9633667615156214
0.49927285,0.2950136,0.59246963,0.888835,25,0,1,0,0.9999474618454758,5.2538154524169736e-05
0.50515276,0.5403366,0.34691268,0.8763693,26,0,1,0,0.9619981073204815,0.03800189267951848
0.45169577,0.6426639,0.49041432,0.4671971,27,0,1,0,0.9991916361236679,0.0008083638763321432
0.6628665,0.7144089,0.06956821,0.4492816,28,0,1,0,0.9999964071748859,3.5928251141071738e-06
0.6889833,0.48735502,0.07915275,1.0,29,0,0,1,1.6777699648695688e-05,0.9999832223003513
0.56916696,0.7258138,0.044023518,0.44335657,30,0,1,0,0.9995941894026638,0.0004058105973362861
0.5123441,0.7243981,0.12419011,0.5498666,31,0,1,0,0.9999759765993299,2.4023400670098963e-05
0.17519554,0.9210992,0.24844125,0.52529603,32,0,0,1,0.1982816152768071,0.8017183847231929
0.43942446,0.6030975,0.38840827,0.70778704,33,0,1,0,0.6496832689839065,0.3503167310160935
0.49223027,0.29686394,0.42171803,0.87429833,34,0,1,0,0.9406228031914061,0.05937719680859386
